S   PAZBAA            01165     N400447.64 E1163611.16                             09800     BEIJING CAPITAL INTL                   
S   PAZSPD            00013     N310839.48 E1214829.88                             09800     SHANGHAI PUDONG INTL                   
S   PAZGGG            00036     N232332.64 E1131755.68                             09800     GUANGZHOU BAIYUN INTL                  
S   PAZUUU            01625     N303442.60 E1035649.20                             09800     CHENGDU SHUANGLIU INTL                 
S   PAZSSS            00010     N311152.44 E1212010.68                             09800     SHANGHAI HONGQIAO INTL                 
S   PAZLXY            01572     N342649.56 E1084505.76                             09800     XI AN XIANYANG INTL                    
S   PARJTT            00021     N353257.84 E1394647.28                             09800     TOKYO HANEDA INTL                      
S   PARJBB            00026     N342604.92 E1351358.80                             09800     OSAKA KANSAI INTL                      
S   PARKSI            00023     N372736.72 E1262626.52                             09800     SEOUL INCHEON INTL                     
S   PAVHHH            00028     N221828.80 E1135506.60                             09800     HONG KONG INTL                         
S   PAWSSS            00022     N012151.84 E1035929.40                             09800     SINGAPORE CHANGI INTL                  
S   PAVTBS            00005     N134124.00 E1004500.36                             09800     BANGKOK SUVARNABHUMI                   
S   PAWMKK            00070     N024444.16 E1014235.64                             09800     KUALA LUMPUR INTL                      
S   PARPLL            00075     N143030.96 E1210110.20                             09800     MANILA NINOY AQUINO INTL               
S   PAVIDP            00776     N283322.32 E0770560.00                             09800     DELHI INDIRA GANDHI INTL               
S   PAVABB            00010     N190522.56 E0725156.16                             09800     MUMBAI CHHATRAPATI SHIVAJI             
S   PAOMDB            00062     N251511.52 E0552156.52                             09800     DUBAI INTL                             
S   PAOTHH            00013     N251623.16 E0513628.80                             09800     DOHA HAMAD INTL                        
S   PAOERK            02050     N245727.72 E0464157.12                             09800     RIYADH KING KHALID INTL                
S   PAEGLL            00083     N512812.00 W0002715.48                             09800     LONDON HEATHROW                        
S   PALFPG            00392     N490034.92 E0023252.44                             09800     PARIS CHARLES DE GAULLE                
S   PAEDDF            00364     N500216.44 E0083343.92                             09800     FRANKFURT AM MAIN                      
S   PAEHAM            -0011     N521837.80 E0044605.88                             09800     AMSTERDAM SCHIPHOL                     
S   PAUUEE            00748     N555821.36 E0372452.56                             09800     MOSCOW SHEREMETYEVO                    
S   PALIRF            00008     N414801.08 E0121420.04                             09800     ROME FIUMICINO                         
S   PALEMD            01998     N402818.84 W0033345.36                             09800     MADRID BARAJAS                         
S   PAEDDM            01487     N482113.32 E0114709.96                             09800     MUNICH FRANZ JOSEF STRAUSS             
S   PAEGKK            00202     N510853.16 W0001125.08                             09800     LONDON GATWICK                         
S   PALFPO            00290     N484323.88 E0022245.84                             09800     PARIS ORLY                             
S   PAKJFK            00013     N403828.68 W0734641.16                             09800     NEW YORK JOHN F KENNEDY INTL           
S   PAKLAX            00126     N335629.76 W1182430.60                             09800     LOS ANGELES INTL                       
S   PAKORD            00668     N415827.12 W0875426.28                             09800     CHICAGO OHARE INTL                     
S   PAKSFO            00013     N373716.68 W1222244.40                             09800     SAN FRANCISCO INTL                     
S   PAKATL            01026     N333826.52 W0842539.72                             09800     ATLANTA HARTSFIELD JACKSON             
S   PAKDFW            00607     N325359.28 W0970225.08                             09800     DALLAS FORT WORTH INTL                 
S   PACYVR            00013     N491140.92 W1231102.04                             09800     VANCOUVER INTL                         
S   PACYYZ            00569     N434039.72 W0793729.28                             09800     TORONTO PEARSON INTL                   
S   PAYSSY            00021     S335645.96 E1511037.92                             09800     SYDNEY KINGSFORD SMITH                 
S   PAYMML            00434     S374008.40 E1445027.60                             09800     MELBOURNE TULLAMARINE                  
S   PANZAA            00023     S370029.52 E1744706.00                             09800     AUCKLAND INTL                          
S   PAHECA            00389     N300718.84 E0312420.16                             09800     CAIRO INTL                             
S   PAFAOR            05558     S260821.12 E0281445.60                             09800     JOHANNESBURG OR TAMBO INTL             
S   PAHKJK            05327     S011909.12 E0365540.08                             09800     NAIROBI JOMO KENYATTA INTL             
S   PASBGR            02451     S232608.16 W0462823.16                             09800     SAO PAULO GUARULHOS INTL               
S   PASAEZ            00067     S344919.92 W0583208.88                             09800     BUENOS AIRES EZEIZA INTL               
S   PAMMMX            07316     N192609.96 W0990418.84                             09800     MEXICO CITY BENITO JUAREZ INTL         
S   H CTU          V  114.70    N303442.60 E1035649.20          01625                        CHENGDU VOR/DME                        
S   H PEK          V  114.10    N400447.64 E1163611.16          01165                        BEIJING VOR/DME                        
S   H PVG          V  115.50    N310839.48 E1214829.88          00013                        SHANGHAI VOR/DME                       
S   H CAN          V  113.20    N232332.64 E1131755.68          00036                        GUANGZHOU VOR/DME                      
S   H HND          V  115.10    N353257.84 E1394647.28          00021                        TOKYO VOR/DME                          
S   H KIX          V  114.30    N342604.92 E1351358.80          00026                        OSAKA VOR/DME                          
S   H ICN          V  113.90    N372736.72 E1262626.52          00023                        SEOUL VOR/DME                          
S   H HKG          V  114.50    N221828.80 E1135506.60          00028                        HONG KONG VOR/DME                      
S   H SIN          V  115.70    N012151.84 E1035929.40          00022                        SINGAPORE VOR/DME                      
S   H BKK          V  114.90    N134124.00 E1004500.36          00005                        BANGKOK VOR/DME                        
S   H DEL          V  112.80    N283322.32 E0770560.00          00776                        DELHI VOR/DME                          
S   H BOM          V  113.50    N190522.56 E0725156.16          00010                        MUMBAI VOR/DME                         
S   H DXB          V  114.80    N251511.52 E0552156.52          00062                        DUBAI VOR/DME                          
S   H DOH          V  113.10    N251623.16 E0513628.80          00013                        DOHA VOR/DME                           
S   H LHR          V  115.30    N512812.00 W0002715.48          00083                        LONDON VOR/DME                         
S   H CDG          V  114.20    N490034.92 E0023252.44          00392                        PARIS VOR/DME                          
S   H FRA          V  114.40    N500216.44 E0083343.92          00364                        FRANKFURT VOR/DME                      
S   H AMS          V  113.70    N521837.80 E0044605.88          -0011                        AMSTERDAM VOR/DME                      
S   H SVO          V  114.60    N555821.36 E0372452.56          00748                        MOSCOW VOR/DME                         
S   H FCO          V  115.20    N414801.08 E0121420.04          00008                        ROME VOR/DME                           
S   H JFK          V  115.90    N403828.68 W0734641.16          00013                        NEW YORK VOR/DME                       
S   H LAX          V  113.60    N335629.76 W1182430.60          00126                        LOS ANGELES VOR/DME                    
S   H ORD          V  113.40    N415827.12 W0875426.28          00668                        CHICAGO VOR/DME                        
S   H SFO          V  115.60    N373716.68 W1222244.40          00013                        SAN FRANCISCO VOR/DME                  
S   H ATL          V  114.00    N333826.52 W0842539.72          01026                        ATLANTA VOR/DME                        
S   H YVR          V  112.90    N491140.92 W1231102.04          00013                        VANCOUVER VOR/DME                      
S   H YYZ          V  113.30    N434039.72 W0793729.28          00569                        TORONTO VOR/DME                        
S   H SYD          V  114.10    S335645.96 E1511037.92          00021                        SYDNEY VOR/DME                         
S   H MEL          V  115.40    S374008.40 E1445027.60          00434                        MELBOURNE VOR/DME                      
S   H AKL          V  113.80    S370029.52 E1744706.00          00023                        AUCKLAND VOR/DME                       
S   H CAI          V  112.70    N300718.84 E0312420.16          00389                        CAIRO VOR/DME                          
S   H JNB          V  114.50    S260821.12 E0281445.60          05558                        JOHANNESBURG VOR/DME                   
S   H NBO          V  113.10    S011909.12 E0365540.08          05327                        NAIROBI VOR/DME                        
S   H GRU          V  115.20    S232608.16 W0462823.16          02451                        SAO PAULO VOR/DME                      
S   H EZE          V  114.30    S344919.92 W0583208.88          00067                        BUENOS AIRES VOR/DME                   
S   H MEX          V  113.70    N192609.96 W0990418.84          07316                        MEXICO CITY VOR/DME                    
S   DBTARGOZZ      E            N313000.00 E1034760.00                                                                              
S   DBGOSODZZ      E            N310000.00 E1031200.00                                                                              
S   DBDUMETZZ      E            N311160.00 E1043000.00                                                                              
S   DBAGNAVZZ      E            N304800.00 E1044760.00                                                                              
S   DBIGONOZZ      E            N301160.00 E1051200.00                                                                              
S   DBOMBLIZZ      E            N293000.00 E1050000.00                                                                              
S   DBWX203ZZ      E            N305360.00 E1041200.00                                                                              
S   DBWX108ZZ      E            N301800.00 E1043560.00                                                                              
S   DBSADERZZ      E            N283000.00 E1060000.00                                                                              
S   EBWSSSNWSSS                 N015150.62 E1035929.40                                                                              
S   EBWSSSSWSSS                 N005153.06 E1035929.40                                                                              
S   EBWSSSEWSSS                 N012151.66 E1042928.68                                                                              
S   EBWSSSWWSSS                 N012151.66 E1032930.12                                                                              
S   EBWSSSIWSSS                 N013351.37 E1035929.40                                                                              
S   EBWSSSIWSSS                 N010952.31 E1035929.40                                                                              
S   EBWSSSFWSSS                 N012751.59 E1035929.40                                                                              
S   EBWSSSFWSSS                 N011552.09 E1035929.40                                                                              
S   TDWSSSWSSS1WSSS001IFWSSS    N012151.84 E1035929.40 00.0          00022     000                                                  
S   TDWSSSWSSS1WSSS002CFWSSSN   N015150.62 E1035929.40 00.0          05000     220                                                  
S   TDWSSSWSSS1WSSS003TFWSSSI   N013351.37 E1035929.40 00.0          08000     000                                                  
S   TEWSSSWSSS1WSSS001IFWSSSN   N015150.62 E1035929.40 00.0          12500     000                                                  
S   TEWSSSWSSS1WSSS002TFWSSSI   N013351.37 E1035929.40 180.0         10000     000                                                  
S   TEWSSSWSSS1WSSS003CFWSSSF   N012751.59 E1035929.40 180.0         06000     250                                                  
S   TEWSSSWSSS1WSSS004TFWSSS    N012151.84 E1035929.40 180.0         04000     220                                                  
S   TFWSSSILS36    001IFWSSSI   N013351.37 E1035929.40 00.0          04000     220                                                  
S   TFWSSSILS36    002CFWSSSF   N012751.59 E1035929.40 180.0         03000     180                                                  
S   TFWSSSILS36    003FAWSSS    N012151.84 E1035929.40 180.0         00022     000                                                  
S   TFWSSSILS36    004CAWSSS    N012151.84 E1035929.40 180.0         00022     000                                                  
S   TFWSSSILS36    005TFWSSSN   N015150.62 E1035929.40 00.0          05000     000                                                  
S   EBVTBSNVTBS                 N141122.78 E1004500.36                                                                              
S   EBVTBSSVTBS                 N131125.22 E1004500.36                                                                              
S   EBVTBSEVTBS                 N134122.09 E1011551.73                                                                              
S   EBVTBSWVTBS                 N134122.09 E1001408.99                                                                              
S   EBVTBSIVTBS                 N135323.53 E1004500.36                                                                              
S   EBVTBSIVTBS                 N132924.47 E1004500.36                                                                              
S   EBVTBSFVTBS                 N134723.75 E1004500.36                                                                              
S   EBVTBSFVTBS                 N133524.25 E1004500.36                                                                              
S   TDVTBSVTBS1VTBS001IFVTBS    N134124.00 E1004500.36 00.0          00005     000                                                  
S   TDVTBSVTBS1VTBS002CFVTBSN   N141122.78 E1004500.36 00.0          05000     220                                                  
S   TDVTBSVTBS1VTBS003TFVTBSI   N135323.53 E1004500.36 00.0          08000     000                                                  
S   TEVTBSVTBS1VTBS001IFVTBSN   N141122.78 E1004500.36 00.0          12500     000                                                  
S   TEVTBSVTBS1VTBS002TFVTBSI   N135323.53 E1004500.36 180.0         10000     000                                                  
S   TEVTBSVTBS1VTBS003CFVTBSF   N134723.75 E1004500.36 180.0         06000     250                                                  
S   TEVTBSVTBS1VTBS004TFVTBS    N134124.00 E1004500.36 180.0         04000     220                                                  
S   TFVTBSILS36    001IFVTBSI   N135323.53 E1004500.36 00.0          04000     220                                                  
S   TFVTBSILS36    002CFVTBSF   N134723.75 E1004500.36 180.0         03000     180                                                  
S   TFVTBSILS36    003FAVTBS    N134124.00 E1004500.36 180.0         00005     000                                                  
S   TFVTBSILS36    004CAVTBS    N134124.00 E1004500.36 180.0         00005     000                                                  
S   TFVTBSILS36    005TFVTBSN   N141122.78 E1004500.36 00.0          05000     000                                                  
S   EBWMKKNWMKK                 N031442.94 E1014235.64                                                                              
S   EBWMKKSWMKK                 N021445.38 E1014235.64                                                                              
S   EBWMKKEWMKK                 N024443.80 E1021236.50                                                                              
S   EBWMKKWWMKK                 N024443.80 E1011234.78                                                                              
S   EBWMKKIWMKK                 N025643.69 E1014235.64                                                                              
S   EBWMKKIWMKK                 N023244.63 E1014235.64                                                                              
S   EBWMKKFWMKK                 N025043.91 E1014235.64                                                                              
S   EBWMKKFWMKK                 N023844.41 E1014235.64                                                                              
S   TDWMKKWMKK1WMKK001IFWMKK    N024444.16 E1014235.64 00.0          00070     000                                                  
S   TDWMKKWMKK1WMKK002CFWMKKN   N031442.94 E1014235.64 00.0          05000     220                                                  
S   TDWMKKWMKK1WMKK003TFWMKKI   N025643.69 E1014235.64 00.0          08000     000                                                  
S   TEWMKKWMKK1WMKK001IFWMKKN   N031442.94 E1014235.64 00.0          12500     000                                                  
S   TEWMKKWMKK1WMKK002TFWMKKI   N025643.69 E1014235.64 180.0         10000     000                                                  
S   TEWMKKWMKK1WMKK003CFWMKKF   N025043.91 E1014235.64 180.0         06000     250                                                  
S   TEWMKKWMKK1WMKK004TFWMKK    N024444.16 E1014235.64 180.0         04000     220                                                  
S   TFWMKKILS36    001IFWMKKI   N025643.69 E1014235.64 00.0          04000     220                                                  
S   TFWMKKILS36    002CFWMKKF   N025043.91 E1014235.64 180.0         03000     180                                                  
S   TFWMKKILS36    003FAWMKK    N024444.16 E1014235.64 180.0         00070     000                                                  
S   TFWMKKILS36    004CAWMKK    N024444.16 E1014235.64 180.0         00070     000                                                  
S   TFWMKKILS36    005TFWMKKN   N031442.94 E1014235.64 00.0          05000     000                                                  
S   EBRPLLNRPLL                 N150029.74 E1210110.20                                                                              
S   EBRPLLSRPLL                 N140032.18 E1210110.20                                                                              
S   EBRPLLERPLL                 N143028.94 E1213208.23                                                                              
S   EBRPLLWRPLL                 N143028.94 E1203012.17                                                                              
S   EBRPLLIRPLL                 N144230.49 E1210110.20                                                                              
S   EBRPLLIRPLL                 N141831.43 E1210110.20                                                                              
S   EBRPLLFRPLL                 N143630.71 E1210110.20                                                                              
S   EBRPLLFRPLL                 N142431.21 E1210110.20                                                                              
S   TDRPLLRPLL1RPLL001IFRPLL    N143030.96 E1210110.20 00.0          00075     000                                                  
S   TDRPLLRPLL1RPLL002CFRPLLN   N150029.74 E1210110.20 00.0          05000     220                                                  
S   TDRPLLRPLL1RPLL003TFRPLLI   N144230.49 E1210110.20 00.0          08000     000                                                  
S   TERPLLRPLL1RPLL001IFRPLLN   N150029.74 E1210110.20 00.0          12500     000                                                  
S   TERPLLRPLL1RPLL002TFRPLLI   N144230.49 E1210110.20 180.0         10000     000                                                  
S   TERPLLRPLL1RPLL003CFRPLLF   N143630.71 E1210110.20 180.0         06000     250                                                  
S   TERPLLRPLL1RPLL004TFRPLL    N143030.96 E1210110.20 180.0         04000     220                                                  
S   TFRPLLILS36    001IFRPLLI   N144230.49 E1210110.20 00.0          04000     220                                                  
S   TFRPLLILS36    002CFRPLLF   N143630.71 E1210110.20 180.0         03000     180                                                  
S   TFRPLLILS36    003FARPLL    N143030.96 E1210110.20 180.0         00075     000                                                  
S   TFRPLLILS36    004CARPLL    N143030.96 E1210110.20 180.0         00075     000                                                  
S   TFRPLLILS36    005TFRPLLN   N150029.74 E1210110.20 00.0          05000     000                                                  
S   EBVIDPNVIDP                 N290321.10 E0770560.00                                                                              
S   EBVIDPSVIDP                 N280323.54 E0770560.00                                                                              
S   EBVIDPEVIDP                 N283318.04 E0774007.90                                                                              
S   EBVIDPWVIDP                 N283318.04 E0763152.10                                                                              
S   EBVIDPIVIDP                 N284521.85 E0770560.00                                                                              
S   EBVIDPIVIDP                 N282122.79 E0770560.00                                                                              
S   EBVIDPFVIDP                 N283922.07 E0770560.00                                                                              
S   EBVIDPFVIDP                 N282722.57 E0770560.00                                                                              
S   TDVIDPVIDP1VIDP001IFVIDP    N283322.32 E0770560.00 00.0          00776     000                                                  
S   TDVIDPVIDP1VIDP002CFVIDPN   N290321.10 E0770560.00 00.0          05000     220                                                  
S   TDVIDPVIDP1VIDP003TFVIDPI   N284521.85 E0770560.00 00.0          08000     000                                                  
S   TEVIDPVIDP1VIDP001IFVIDPN   N290321.10 E0770560.00 00.0          12500     000                                                  
S   TEVIDPVIDP1VIDP002TFVIDPI   N284521.85 E0770560.00 180.0         10000     000                                                  
S   TEVIDPVIDP1VIDP003CFVIDPF   N283922.07 E0770560.00 180.0         06000     250                                                  
S   TEVIDPVIDP1VIDP004TFVIDP    N283322.32 E0770560.00 180.0         04000     220                                                  
S   TFVIDPILS36    001IFVIDPI   N284521.85 E0770560.00 00.0          04000     220                                                  
S   TFVIDPILS36    002CFVIDPF   N283922.07 E0770560.00 180.0         03000     180                                                  
S   TFVIDPILS36    003FAVIDP    N283322.32 E0770560.00 180.0         00776     000                                                  
S   TFVIDPILS36    004CAVIDP    N283322.32 E0770560.00 180.0         00776     000                                                  
S   TFVIDPILS36    005TFVIDPN   N290321.10 E0770560.00 00.0          05000     000                                                  
S   EBVABBNVABB                 N193521.34 E0725156.16                                                                              
S   EBVABBSVABB                 N183523.78 E0725156.16                                                                              
S   EBVABBEVABB                 N190519.86 E0732339.62                                                                              
S   EBVABBWVABB                 N190519.86 E0722012.70                                                                              
S   EBVABBIVABB                 N191722.09 E0725156.16                                                                              
S   EBVABBIVABB                 N185323.03 E0725156.16                                                                              
S   EBVABBFVABB                 N191122.31 E0725156.16                                                                              
S   EBVABBFVABB                 N185922.81 E0725156.16                                                                              
S   TDVABBVABB1VABB001IFVABB    N190522.56 E0725156.16 00.0          00010     000                                                  
S   TDVABBVABB1VABB002CFVABBN   N193521.34 E0725156.16 00.0          05000     220                                                  
S   TDVABBVABB1VABB003TFVABBI   N191722.09 E0725156.16 00.0          08000     000                                                  
S   TEVABBVABB1VABB001IFVABBN   N193521.34 E0725156.16 00.0          12500     000                                                  
S   TEVABBVABB1VABB002TFVABBI   N191722.09 E0725156.16 180.0         10000     000                                                  
S   TEVABBVABB1VABB003CFVABBF   N191122.31 E0725156.16 180.0         06000     250                                                  
S   TEVABBVABB1VABB004TFVABB    N190522.56 E0725156.16 180.0         04000     220                                                  
S   TFVABBILS36    001IFVABBI   N191722.09 E0725156.16 00.0          04000     220                                                  
S   TFVABBILS36    002CFVABBF   N191122.31 E0725156.16 180.0         03000     180                                                  
S   TFVABBILS36    003FAVABB    N190522.56 E0725156.16 180.0         00010     000                                                  
S   TFVABBILS36    004CAVABB    N190522.56 E0725156.16 180.0         00010     000                                                  
S   TFVABBILS36    005TFVABBN   N193521.34 E0725156.16 00.0          05000     000                                                  
S   EBOMDBNOMDB                 N254510.30 E0552156.52                                                                              
S   EBOMDBSOMDB                 N244512.74 E0552156.52                                                                              
S   EBOMDBEOMDB                 N251507.81 E0555505.38                                                                              
S   EBOMDBWOMDB                 N251507.81 E0544847.66                                                                              
S   EBOMDBIOMDB                 N252711.05 E0552156.52                                                                              
S   EBOMDBIOMDB                 N250311.99 E0552156.52                                                                              
S   EBOMDBFOMDB                 N252111.27 E0552156.52                                                                              
S   EBOMDBFOMDB                 N250911.77 E0552156.52                                                                              
S   TDOMDBOMDB1OMDB001IFOMDB    N251511.52 E0552156.52 00.0          00062     000                                                  
S   TDOMDBOMDB1OMDB002CFOMDBN   N254510.30 E0552156.52 00.0          05000     220                                                  
S   TDOMDBOMDB1OMDB003TFOMDBI   N252711.05 E0552156.52 00.0          08000     000                                                  
S   TEOMDBOMDB1OMDB001IFOMDBN   N254510.30 E0552156.52 00.0          12500     000                                                  
S   TEOMDBOMDB1OMDB002TFOMDBI   N252711.05 E0552156.52 180.0         10000     000                                                  
S   TEOMDBOMDB1OMDB003CFOMDBF   N252111.27 E0552156.52 180.0         06000     250                                                  
S   TEOMDBOMDB1OMDB004TFOMDB    N251511.52 E0552156.52 180.0         04000     220                                                  
S   TFOMDBILS36    001IFOMDBI   N252711.05 E0552156.52 00.0          04000     220                                                  
S   TFOMDBILS36    002CFOMDBF   N252111.27 E0552156.52 180.0         03000     180                                                  
S   TFOMDBILS36    003FAOMDB    N251511.52 E0552156.52 180.0         00062     000                                                  
S   TFOMDBILS36    004CAOMDB    N251511.52 E0552156.52 180.0         00062     000                                                  
S   TFOMDBILS36    005TFOMDBN   N254510.30 E0552156.52 00.0          05000     000                                                  
S   EBOTHHNOTHH                 N254621.94 E0513628.80                                                                              
S   EBOTHHSOTHH                 N244624.38 E0513628.80                                                                              
S   EBOTHHEOTHH                 N251619.45 E0520937.98                                                                              
S   EBOTHHWOTHH                 N251619.45 E0510319.62                                                                              
S   EBOTHHIOTHH                 N252822.69 E0513628.80                                                                              
S   EBOTHHIOTHH                 N250423.63 E0513628.80                                                                              
S   EBOTHHFOTHH                 N252222.91 E0513628.80                                                                              
S   EBOTHHFOTHH                 N251023.41 E0513628.80                                                                              
S   TDOTHHOTHH1OTHH001IFOTHH    N251623.16 E0513628.80 00.0          00013     000                                                  
S   TDOTHHOTHH1OTHH002CFOTHHN   N254621.94 E0513628.80 00.0          05000     220                                                  
S   TDOTHHOTHH1OTHH003TFOTHHI   N252822.69 E0513628.80 00.0          08000     000                                                  
S   TEOTHHOTHH1OTHH001IFOTHHN   N254621.94 E0513628.80 00.0          12500     000                                                  
S   TEOTHHOTHH1OTHH002TFOTHHI   N252822.69 E0513628.80 180.0         10000     000                                                  
S   TEOTHHOTHH1OTHH003CFOTHHF   N252222.91 E0513628.80 180.0         06000     250                                                  
S   TEOTHHOTHH1OTHH004TFOTHH    N251623.16 E0513628.80 180.0         04000     220                                                  
S   TFOTHHILS36    001IFOTHHI   N252822.69 E0513628.80 00.0          04000     220                                                  
S   TFOTHHILS36    002CFOTHHF   N252222.91 E0513628.80 180.0         03000     180                                                  
S   TFOTHHILS36    003FAOTHH    N251623.16 E0513628.80 180.0         00013     000                                                  
S   TFOTHHILS36    004CAOTHH    N251623.16 E0513628.80 180.0         00013     000                                                  
S   TFOTHHILS36    005TFOTHHN   N254621.94 E0513628.80 00.0          05000     000                                                  
S   EBOERKNOERK                 N252726.50 E0464157.12                                                                              
S   EBOERKSOERK                 N242728.94 E0464157.12                                                                              
S   EBOERKEOERK                 N245724.08 E0471501.15                                                                              
S   EBOERKWOERK                 N245724.08 E0460853.09                                                                              
S   EBOERKIOERK                 N250927.25 E0464157.12                                                                              
S   EBOERKIOERK                 N244528.19 E0464157.12                                                                              
S   EBOERKFOERK                 N250327.47 E0464157.12                                                                              
S   EBOERKFOERK                 N245127.97 E0464157.12                                                                              
S   TDOERKOERK1OERK001IFOERK    N245727.72 E0464157.12 00.0          02050     000                                                  
S   TDOERKOERK1OERK002CFOERKN   N252726.50 E0464157.12 00.0          05000     220                                                  
S   TDOERKOERK1OERK003TFOERKI   N250927.25 E0464157.12 00.0          08000     000                                                  
S   TEOERKOERK1OERK001IFOERKN   N252726.50 E0464157.12 00.0          12500     000                                                  
S   TEOERKOERK1OERK002TFOERKI   N250927.25 E0464157.12 180.0         10000     000                                                  
S   TEOERKOERK1OERK003CFOERKF   N250327.47 E0464157.12 180.0         06000     250                                                  
S   TEOERKOERK1OERK004TFOERK    N245727.72 E0464157.12 180.0         04000     220                                                  
S   TFOERKILS36    001IFOERKI   N250927.25 E0464157.12 00.0          04000     220                                                  
S   TFOERKILS36    002CFOERKF   N250327.47 E0464157.12 180.0         03000     180                                                  
S   TFOERKILS36    003FAOERK    N245727.72 E0464157.12 180.0         02050     000                                                  
S   TFOERKILS36    004CAOERK    N245727.72 E0464157.12 180.0         02050     000                                                  
S   TFOERKILS36    005TFOERKN   N252726.50 E0464157.12 00.0          05000     000                                                  
S   EBEGLLNEGLL                 N515810.78 W0002715.48                                                                              
S   EBEGLLSEGLL                 N505813.22 W0002715.48                                                                              
S   EBEGLLEEGLL                 N512802.14 E0002052.04                                                                              
S   EBEGLLWEGLL                 N512802.14 W0011523.00                                                                              
S   EBEGLLIEGLL                 N514011.53 W0002715.48                                                                              
S   EBEGLLIEGLL                 N511612.47 W0002715.48                                                                              
S   EBEGLLFEGLL                 N513411.75 W0002715.48                                                                              
S   EBEGLLFEGLL                 N512212.25 W0002715.48                                                                              
S   TDEGLLEGLL1EGLL001IFEGLL    N512812.00 W0002715.48 00.0          00083     000                                                  
S   TDEGLLEGLL1EGLL002CFEGLLN   N515810.78 W0002715.48 00.0          05000     220                                                  
S   TDEGLLEGLL1EGLL003TFEGLLI   N514011.53 W0002715.48 00.0          08000     000                                                  
S   TEEGLLEGLL1EGLL001IFEGLLN   N515810.78 W0002715.48 00.0          12500     000                                                  
S   TEEGLLEGLL1EGLL002TFEGLLI   N514011.53 W0002715.48 180.0         10000     000                                                  
S   TEEGLLEGLL1EGLL003CFEGLLF   N513411.75 W0002715.48 180.0         06000     250                                                  
S   TEEGLLEGLL1EGLL004TFEGLL    N512812.00 W0002715.48 180.0         04000     220                                                  
S   TFEGLLILS36    001IFEGLLI   N514011.53 W0002715.48 00.0          04000     220                                                  
S   TFEGLLILS36    002CFEGLLF   N513411.75 W0002715.48 180.0         03000     180                                                  
S   TFEGLLILS36    003FAEGLL    N512812.00 W0002715.48 180.0         00083     000                                                  
S   TFEGLLILS36    004CAEGLL    N512812.00 W0002715.48 180.0         00083     000                                                  
S   TFEGLLILS36    005TFEGLLN   N515810.78 W0002715.48 00.0          05000     000                                                  
S   EBLFPGNLFPG                 N493033.70 E0023252.44                                                                              
S   EBLFPGSLFPG                 N483036.14 E0023252.44                                                                              
S   EBLFPGELFPG                 N490025.88 E0031834.70                                                                              
S   EBLFPGWLFPG                 N490025.88 E0014710.18                                                                              
S   EBLFPGILFPG                 N491234.45 E0023252.44                                                                              
S   EBLFPGILFPG                 N484835.39 E0023252.44                                                                              
S   EBLFPGFLFPG                 N490634.67 E0023252.44                                                                              
S   EBLFPGFLFPG                 N485435.17 E0023252.44                                                                              
S   TDLFPGLFPG1LFPG001IFLFPG    N490034.92 E0023252.44 00.0          00392     000                                                  
S   TDLFPGLFPG1LFPG002CFLFPGN   N493033.70 E0023252.44 00.0          05000     220                                                  
S   TDLFPGLFPG1LFPG003TFLFPGI   N491234.45 E0023252.44 00.0          08000     000                                                  
S   TELFPGLFPG1LFPG001IFLFPGN   N493033.70 E0023252.44 00.0          12500     000                                                  
S   TELFPGLFPG1LFPG002TFLFPGI   N491234.45 E0023252.44 180.0         10000     000                                                  
S   TELFPGLFPG1LFPG003CFLFPGF   N490634.67 E0023252.44 180.0         06000     250                                                  
S   TELFPGLFPG1LFPG004TFLFPG    N490034.92 E0023252.44 180.0         04000     220                                                  
S   TFLFPGILS36    001IFLFPGI   N491234.45 E0023252.44 00.0          04000     220                                                  
S   TFLFPGILS36    002CFLFPGF   N490634.67 E0023252.44 180.0         03000     180                                                  
S   TFLFPGILS36    003FALFPG    N490034.92 E0023252.44 180.0         00392     000                                                  
S   TFLFPGILS36    004CALFPG    N490034.92 E0023252.44 180.0         00392     000                                                  
S   TFLFPGILS36    005TFLFPGN   N493033.70 E0023252.44 00.0          05000     000                                                  
S   EBEDDFNEDDF                 N503215.22 E0083343.92                                                                              
S   EBEDDFSEDDF                 N493217.66 E0083343.92                                                                              
S   EBEDDFEEDDF                 N500207.08 E0092024.43                                                                              
S   EBEDDFWEDDF                 N500207.08 E0074703.41                                                                              
S   EBEDDFIEDDF                 N501415.97 E0083343.92                                                                              
S   EBEDDFIEDDF                 N495016.91 E0083343.92                                                                              
S   EBEDDFFEDDF                 N500816.19 E0083343.92                                                                              
S   EBEDDFFEDDF                 N495616.69 E0083343.92                                                                              
S   TDEDDFEDDF1EDDF001IFEDDF    N500216.44 E0083343.92 00.0          00364     000                                                  
S   TDEDDFEDDF1EDDF002CFEDDFN   N503215.22 E0083343.92 00.0          05000     220                                                  
S   TDEDDFEDDF1EDDF003TFEDDFI   N501415.97 E0083343.92 00.0          08000     000                                                  
S   TEEDDFEDDF1EDDF001IFEDDFN   N503215.22 E0083343.92 00.0          12500     000                                                  
S   TEEDDFEDDF1EDDF002TFEDDFI   N501415.97 E0083343.92 180.0         10000     000                                                  
S   TEEDDFEDDF1EDDF003CFEDDFF   N500816.19 E0083343.92 180.0         06000     250                                                  
S   TEEDDFEDDF1EDDF004TFEDDF    N500216.44 E0083343.92 180.0         04000     220                                                  
